x	y	z	zMean
29.75	37.075	0	0
29.75	37.175	0	0
29.75	37.275	0	0
29.75	37.375	0	0
29.75	37.475	0	0
29.75	37.575	0	0
29.75	37.675	0	0
29.75	37.775	0	0
29.75	37.875	0	0
29.75	37.975	0	0
29.75	38.075	0	0
29.75	38.175	0	0
29.75	38.275	0	0
29.75	38.375	0	0
29.75	38.475	0	0
29.75	38.575	0	0
29.75	38.675	0	0
29.75	38.775	0	0
29.75	38.875	0	0
29.75	38.975	0	0
29.75	39.075	0	0
29.75	39.175	0	0
29.75	39.275	0	0
29.75	39.375	0	0
29.75	39.475	0	0
29.75	39.575	0	0
29.75	39.675	0	0
29.75	39.775	0	0
29.75	39.875	0	0
29.75	39.975	0	0
29.85	20.075	0	0
29.85	20.175	0	0
29.85	20.275	0	0
29.85	20.375	0	0
29.85	20.475	0	0
29.85	20.575	0	0
29.85	20.675	0	0
29.85	20.775	0	0
29.85	20.875	0	0
29.85	20.975	0	0
29.85	21.075	0	0
29.85	21.175	0	0
29.85	21.275	0	0
29.85	21.375	0	0
29.85	21.475	0	0
29.85	21.575	0	0
29.85	21.675	0	0
29.85	21.775	0	0
29.85	21.875	0	0
29.85	21.975	0	0
29.85	22.075	0	0
29.85	22.175	0	0
29.85	22.275	0	0
29.85	22.375	0	0
29.85	22.475	0	0
29.85	22.575	0	0
29.85	22.675	0	0
29.85	22.775	0	0
29.85	22.875	0	0
29.85	22.975	0	0
29.85	23.075	0	0
29.85	23.175	0	0
29.85	23.275	0	0
29.85	23.375	0	0
29.85	23.475	0	0
29.85	23.575	0	0
29.85	23.675	0	0
29.85	23.775	0	0
29.85	23.875	0	0
29.85	23.975	0	0
29.85	24.075	0	0
29.85	24.175	0	0
29.85	24.275	0	0
29.85	24.375	0	0
29.85	24.475	0	0
29.85	24.575	0	0
29.85	24.675	0	0
29.85	24.775	0	0
29.85	24.875	0	0
29.85	24.975	0	0
29.85	25.075	0	0
29.85	25.175	0	0
29.85	25.275	0	0
29.85	25.375	0	0
29.85	25.475	0	0
29.85	25.575	0	0
29.85	25.675	0	0
29.85	25.775	0	0
29.85	25.875	0	0
29.85	25.975	0	0
29.85	26.075	0	0
29.85	26.175	0	0
29.85	26.275	0	0
29.85	26.375	0	0
29.85	26.475	0	0
29.85	26.575	0	0
29.85	26.675	0	0
29.85	26.775	0	0
29.85	26.875	0	0
29.85	26.975	0	0
29.85	27.075	0	0
29.85	27.175	0	0
29.85	27.275	0	0
29.85	27.375	0	0
29.85	27.475	0	0
29.85	27.575	0	0
29.85	27.675	0	0
29.85	27.775	0	0
29.85	27.875	0	0
29.85	27.975	0	0
29.85	28.075	0	0
29.85	28.175	0	0
29.85	28.275	0	0
29.85	28.375	0	0
29.85	28.475	0	0
29.85	28.575	0	0
29.85	28.675	0	0
29.85	28.775	0	0
29.85	28.875	0	0
29.85	28.975	0	0
29.85	29.075	103	1.0729167
29.85	29.175	2592	27
29.85	29.275	13171	137.19792
29.85	29.375	34233	356.59375
29.85	29.475	63810	664.6875
29.85	29.575	95703	996.90625
29.85	29.675	1.32803e+05	1383.3646
29.85	29.775	1.71941e+05	1791.0521
29.85	29.875	2.01186e+05	2095.6875
29.85	29.975	2.18035e+05	2271.1979
29.85	30.075	2.26491e+05	2359.2812
29.85	30.175	2.25475e+05	2348.6979
29.85	30.275	2.18013e+05	2270.9688
29.85	30.375	2.03553e+05	2120.3438
29.85	30.475	1.79062e+05	1865.2292
29.85	30.575	1.4349e+05	1494.6875
29.85	30.675	1.06685e+05	1111.3021
29.85	30.775	74116	772.04167
29.85	30.875	48036	500.375
29.85	30.975	25067	261.11458
29.85	31.075	9891	103.03125
29.85	31.175	2298	23.9375
29.85	31.275	128	1.3333333
29.85	31.375	0	0
29.85	31.475	0	0
29.85	31.575	0	0
29.85	31.675	0	0
29.85	31.775	0	0
29.85	31.875	0	0
29.85	31.975	0	0
29.85	32.075	0	0
29.85	32.175	0	0
29.85	32.275	0	0
29.85	32.375	0	0
29.85	32.475	0	0
29.85	32.575	0	0
29.85	32.675	0	0
29.85	32.775	0	0
29.85	32.875	0	0
29.85	32.975	0	0
29.85	33.075	0	0
29.85	33.175	0	0
29.85	33.275	0	0
29.85	33.375	0	0
29.85	33.475	0	0
29.85	33.575	0	0
29.85	33.675	0	0
29.85	33.775	0	0
29.85	33.875	0	0
29.85	33.975	0	0
29.85	34.075	0	0
29.85	34.175	0	0
29.85	34.275	0	0
29.85	34.375	0	0
29.85	34.475	0	0
29.85	34.575	0	0
29.85	34.675	0	0
29.85	34.775	0	0
29.85	34.875	0	0
29.85	34.975	0	0
29.85	35.075	0	0
29.85	35.175	0	0
29.85	35.275	0	0
29.85	35.375	0	0
29.85	35.475	0	0
29.85	35.575	0	0
29.85	35.675	0	0
29.85	35.775	0	0
29.85	35.875	0	0
29.85	35.975	0	0
29.85	36.075	0	0
29.85	36.175	0	0
29.85	36.275	0	0
29.85	36.375	0	0
29.85	36.475	0	0
29.85	36.575	0	0
29.85	36.675	0	0
29.85	36.775	0	0
29.85	36.875	0	0
29.85	36.975	0	0
29.85	37.075	0	0
29.85	37.175	0	0
29.85	37.275	0	0
29.85	37.375	0	0
29.85	37.475	0	0
29.85	37.575	0	0
29.85	37.675	0	0
29.85	37.775	0	0
29.85	37.875	0	0
29.85	37.975	0	0
29.85	38.075	0	0
29.85	38.175	0	0
29.85	38.275	0	0
29.85	38.375	0	0
29.85	38.475	0	0
29.85	38.575	0	0
29.85	38.675	0	0
29.85	38.775	0	0
29.85	38.875	0	0
29.85	38.975	0	0
29.85	39.075	0	0
29.85	39.175	0	0
29.85	39.275	0	0
29.85	39.375	0	0
29.85	39.475	0	0
29.85	39.575	0	0
29.85	39.675	0	0
29.85	39.775	0	0
29.85	39.875	0	0
29.85	39.975	0	0
29.95	20.075	0	0
29.95	20.175	0	0
29.95	20.275	0	0
29.95	20.375	0	0
29.95	20.475	0	0
29.95	20.575	0	0
29.95	20.675	0	0
29.95	20.775	0	0
29.95	20.875	0	0
29.95	20.975	0	0
29.95	21.075	0	0
29.95	21.175	0	0
29.95	21.275	0	0
29.95	21.375	0	0
29.95	21.475	0	0
29.95	21.575	0	0
29.95	21.675	0	0
29.95	21.775	0	0
29.95	21.875	0	0
29.95	21.975	0	0
29.95	22.075	0	0
29.95	22.175	0	0
29.95	22.275	0	0
29.95	22.375	0	0
29.95	22.475	0	0
29.95	22.575	0	0
29.95	22.675	0	0
29.95	22.775	0	0
29.95	22.875	0	0
29.95	22.975	0	0
29.95	23.075	0	0
29.95	23.175	0	0
29.95	23.275	0	0
29.95	23.375	0	0
29.95	23.475	0	0
29.95	23.575	0	0
29.95	23.675	0	0
29.95	23.775	0	0
29.95	23.875	0	0
29.95	23.975	0	0
29.95	24.075	0	0
29.95	24.175	0	0
29.95	24.275	0	0
29.95	24.375	0	0
29.95	24.475	0	0
29.95	24.575	0	0
29.95	24.675	0	0
29.95	24.775	0	0
29.95	24.875	0	0
29.95	24.975	0	0
29.95	25.075	0	0
29.95	25.175	0	0
29.95	25.275	0	0
29.95	25.375	0	0
29.95	25.475	0	0
29.95	25.575	0	0
29.95	25.675	0	0
29.95	25.775	0	0
29.95	25.875	0	0
29.95	25.975	0	0
29.95	26.075	0	0
29.95	26.175	0	0
29.95	26.275	0	0
29.95	26.375	0	0
29.95	26.475	0	0
29.95	26.575	0	0
29.95	26.675	0	0
29.95	26.775	0	0
29.95	26.875	0	0
29.95	26.975	0	0
29.95	27.075	0	0
29.95	27.175	0	0
29.95	27.275	0	0
29.95	27.375	0	0
29.95	27.475	0	0
29.95	27.575	0	0
29.95	27.675	0	0
29.95	27.775	0	0
29.95	27.875	0	0
29.95	27.975	0	0
29.95	28.075	0	0
29.95	28.175	0	0
29.95	28.275	0	0
29.95	28.375	0	0
29.95	28.475	0	0
29.95	28.575	0	0
29.95	28.675	0	0
29.95	28.775	0	0
29.95	28.875	0	0
29.95	28.975	0	0
29.95	29.075	63	0.65625
29.95	29.175	2350	24.479167
29.95	29.275	14112	147
29.95	29.375	38658	402.6875
29.95	29.475	73069	761.13542
29.95	29.575	1.10989e+05	1156.1354
29.95	29.675	1.56548e+05	1630.7083
29.95	29.775	2.00464e+05	2088.1667
29.95	29.875	2.32112e+05	2417.8333
29.95	29.975	2.47549e+05	2578.6354
29.95	30.075	2.55238e+05	2658.7292
29.95	30.175	2.53033e+05	2635.7604
29.95	30.275	2.4606e+05	2563.125
29.95	30.375	2.30554e+05	2401.6042
29.95	30.475	2.02996e+05	2114.5417
29.95	30.575	1.62051e+05	1688.0312
29.95	30.675	1.18204e+05	1231.2917
29.95	30.775	80623	839.82292
29.95	30.875	50384	524.83333
29.95	30.975	24850	258.85417
29.95	31.075	8415	87.65625
29.95	31.175	1389	14.46875
29.95	31.275	52	0.54166667
29.95	31.375	1	0.010416667
29.95	31.475	0	0
29.95	31.575	0	0
29.95	31.675	0	0
29.95	31.775	0	0
29.95	31.875	0	0
29.95	31.975	0	0
29.95	32.075	0	0
29.95	32.175	0	0
29.95	32.275	0	0
29.95	32.375	0	0
29.95	32.475	0	0
29.95	32.575	0	0
29.95	32.675	0	0
29.95	32.775	0	0
29.95	32.875	0	0
29.95	32.975	0	0
29.95	33.075	0	0
29.95	33.175	0	0
29.95	33.275	0	0
29.95	33.375	0	0
29.95	33.475	0	0
29.95	33.575	0	0
29.95	33.675	0	0
29.95	33.775	0	0
29.95	33.875	0	0
29.95	33.975	0	0
29.95	34.075	0	0
29.95	34.175	0	0
29.95	34.275	0	0
29.95	34.375	0	0
29.95	34.475	0	0
29.95	34.575	0	0
29.95	34.675	0	0
29.95	34.775	0	0
29.95	34.875	0	0
29.95	34.975	0	0
29.95	35.075	0	0
29.95	35.175	0	0
29.95	35.275	0	0
29.95	35.375	0	0
29.95	35.475	0	0
29.95	35.575	0	0
29.95	35.675	0	0
29.95	35.775	0	0
29.95	35.875	0	0
29.95	35.975	0	0
29.95	36.075	0	0
29.95	36.175	0	0
29.95	36.275	0	0
29.95	36.375	0	0
29.95	36.475	0	0
29.95	36.575	0	0
29.95	36.675	0	0
29.95	36.775	0	0
29.95	36.875	0	0
29.95	36.975	0	0
29.95	37.075	0	0
29.95	37.175	0	0
29.95	37.275	0	0
29.95	37.375	0	0
29.95	37.475	0	0
29.95	37.575	0	0
29.95	37.675	0	0
29.95	37.775	0	0
29.95	37.875	0	0
29.95	37.975	0	0
29.95	38.075	0	0
29.95	38.175	0	0
29.95	38.275	0	0
29.95	38.375	0	0
29.95	38.475	0	0
29.95	38.575	0	0
29.95	38.675	0	0
29.95	38.775	0	0
29.95	38.875	0	0
29.95	38.975	0	0
29.95	39.075	0	0
29.95	39.175	0	0
29.95	39.275	0	0
29.95	39.375	0	0
29.95	39.475	0	0
29.95	39.575	0	0
29.95	39.675	0	0
29.95	39.775	0	0
29.95	39.875	0	0
29.95	39.975	0	0
30.05	20.075	0	0
30.05	20.175	0	0
30.05	20.275	0	0
30.05	20.375	0	0
30.05	20.475	0	0
30.05	20.575	0	0
30.05	20.675	0	0
30.05	20.775	0	0
30.05	20.875	0	0
30.05	20.975	0	0
30.05	21.075	0	0
30.05	21.175	0	0
30.05	21.275	0	0
30.05	21.375	0	0
30.05	21.475	0	0
30.05	21.575	0	0
30.05	21.675	0	0
30.05	21.775	0	0
30.05	21.875	0	0
30.05	21.975	0	0
30.05	22.075	0	0
30.05	22.175	0	0
30.05	22.275	0	0
30.05	22.375	0	0
30.05	22.475	0	0
30.05	22.575	0	0
30.05	22.675	0	0
30.05	22.775	0	0
30.05	22.875	0	0
30.05	22.975	0	0
30.05	23.075	0	0
30.05	23.175	0	0
30.05	23.275	0	0
30.05	23.375	0	0
30.05	23.475	0	0
30.05	23.575	0	0
30.05	23.675	0	0
30.05	23.775	0	0
30.05	23.875	0	0
30.05	23.975	0	0
30.05	24.075	0	0
30.05	24.175	0	0
30.05	24.275	0	0
30.05	24.375	0	0
30.05	24.475	0	0
30.05	24.575	0	0
30.05	24.675	0	0
30.05	24.775	0	0
30.05	24.875	0	0
30.05	24.975	0	0
30.05	25.075	0	0
30.05	25.175	0	0
30.05	25.275	0	0
30.05	25.375	0	0
30.05	25.475	0	0
30.05	25.575	0	0
30.05	25.675	0	0
30.05	25.775	0	0
30.05	25.875	0	0
30.05	25.975	0	0
30.05	26.075	0	0
30.05	26.175	0	0
30.05	26.275	0	0
30.05	26.375	0	0
30.05	26.475	0	0
30.05	26.575	0	0
30.05	26.675	0	0
30.05	26.775	0	0
30.05	26.875	0	0
30.05	26.975	0	0
30.05	27.075	0	0
30.05	27.175	0	0
30.05	27.275	0	0
30.05	27.375	0	0
30.05	27.475	0	0
30.05	27.575	0	0
30.05	27.675	0	0
30.05	27.775	0	0
30.05	27.875	0	0
30.05	27.975	0	0
30.05	28.075	0	0
30.05	28.175	0	0
30.05	28.275	0	0
30.05	28.375	0	0
30.05	28.475	0	0
30.05	28.575	0	0
30.05	28.675	0	0
30.05	28.775	0	0
30.05	28.875	0	0
30.05	28.975	0	0
30.05	29.075	33	0.34375
30.05	29.175	1927	20.072917
30.05	29.275	14471	150.73958
30.05	29.375	42596	443.70833
30.05	29.475	83442	869.1875
30.05	29.575	1.29128e+05	1345.0833
30.05	29.675	1.81916e+05	1894.9583
30.05	29.775	2.30465e+05	2400.6771
30.05	29.875	2.60775e+05	2716.4062
30.05	29.975	2.77095e+05	2886.4062
30.05	30.075	2.82996e+05	2947.875
30.05	30.175	2.81519e+05	2932.4896
30.05	30.275	2.72076e+05	2834.125
30.05	30.375	2.54637e+05	2652.4688
30.05	30.475	2.26652e+05	2360.9583
30.05	30.575	1.802e+05	1877.0833
30.05	30.675	1.30495e+05	1359.3229
30.05	30.775	87450	910.9375
30.05	30.875	52176	543.5
30.05	30.975	23393	243.67708
30.05	31.075	6749	70.302083
30.05	31.175	701	7.3020833
30.05	31.275	12	0.125
30.05	31.375	0	0
30.05	31.475	0	0
30.05	31.575	0	0
30.05	31.675	0	0
30.05	31.775	0	0
30.05	31.875	0	0
30.05	31.975	0	0
30.05	32.075	0	0
30.05	32.175	0	0
30.05	32.275	0	0
30.05	32.375	0	0
30.05	32.475	0	0
30.05	32.575	0	0
30.05	32.675	0	0
30.05	32.775	0	0
30.05	32.875	0	0
30.05	32.975	0	0
30.05	33.075	0	0
30.05	33.175	0	0
30.05	33.275	0	0
30.05	33.375	0	0
30.05	33.475	0	0
30.05	33.575	0	0
30.05	33.675	0	0
30.05	33.775	0	0
30.05	33.875	0	0
30.05	33.975	0	0
30.05	34.075	0	0
30.05	34.175	0	0
30.05	34.275	0	0
30.05	34.375	0	0
30.05	34.475	0	0
30.05	34.575	0	0
30.05	34.675	0	0
30.05	34.775	0	0
30.05	34.875	0	0
30.05	34.975	0	0
30.05	35.075	0	0
30.05	35.175	0	0
30.05	35.275	0	0
30.05	35.375	0	0
30.05	35.475	0	0
30.05	35.575	0	0
30.05	35.675	0	0
30.05	35.775	0	0
30.05	35.875	0	0
30.05	35.975	0	0
30.05	36.075	0	0
30.05	36.175	0	0
30.05	36.275	0	0
30.05	36.375	0	0
30.05	36.475	0	0
30.05	36.575	0	0
30.05	36.675	0	0
30.05	36.775	0	0
30.05	36.875	0	0
30.05	36.975	0	0
30.05	37.075	0	0
30.05	37.175	0	0
30.05	37.275	0	0
30.05	37.375	0	0
30.05	37.475	0	0
30.05	37.575	0	0
30.05	37.675	0	0
30.05	37.775	0	0
30.05	37.875	0	0
30.05	37.975	0	0
30.05	38.075	0	0
30.05	38.175	0	0
30.05	38.275	0	0
30.05	38.375	0	0
30.05	38.475	0	0
30.05	38.575	0	0
30.05	38.675	0	0
30.05	38.775	0	0
30.05	38.875	0	0
30.05	38.975	0	0
30.05	39.075	0	0
30.05	39.175	0	0
30.05	39.275	0	0
30.05	39.375	0	0
30.05	39.475	0	0
30.05	39.575	0	0
30.05	39.675	0	0
30.05	39.775	0	0
30.05	39.875	0	0
30.05	39.975	0	0
30.15	20.075	0	0
30.15	20.175	0	0
30.15	20.275	0	0
30.15	20.375	0	0
30.15	20.475	0	0
30.15	20.575	0	0
30.15	20.675	0	0
30.15	20.775	0	0
30.15	20.875	0	0
30.15	20.975	0	0
30.15	21.075	0	0
30.15	21.175	0	0
30.15	21.275	0	0
30.15	21.375	0	0
30.15	21.475	0	0
30.15	21.575	0	0
30.15	21.675	0	0
30.15	21.775	0	0
30.15	21.875	0	0
30.15	21.975	0	0
30.15	22.075	0	0
30.15	22.175	0	0
30.15	22.275	0	0
30.15	22.375	0	0
30.15	22.475	0	0
30.15	22.575	0	0
30.15	22.675	0	0
30.15	22.775	0	0
30.15	22.875	0	0
30.15	22.975	0	0
30.15	23.075	0	0
30.15	23.175	0	0
30.15	23.275	0	0
30.15	23.375	0	0
30.15	23.475	0	0
30.15	23.575	0	0
30.15	23.675	0	0
30.15	23.775	0	0
30.15	23.875	0	0
30.15	23.975	0	0
30.15	24.075	0	0
30.15	24.175	0	0
30.15	24.275	0	0
30.15	24.375	0	0
30.15	24.475	0	0
30.15	24.575	0	0
30.15	24.675	0	0
30.15	24.775	0	0
30.15	24.875	0	0
30.15	24.975	0	0
30.15	25.075	0	0
30.15	25.175	0	0
30.15	25.275	0	0
30.15	25.375	0	0
30.15	25.475	0	0
30.15	25.575	0	0
30.15	25.675	0	0
30.15	25.775	0	0
30.15	25.875	0	0
30.15	25.975	0	0
30.15	26.075	0	0
30.15	26.175	0	0
30.15	26.275	0	0
30.15	26.375	0	0
30.15	26.475	0	0
30.15	26.575	0	0
30.15	26.675	0	0
30.15	26.775	0	0
30.15	26.875	0	0
30.15	26.975	0	0
30.15	27.075	0	0
30.15	27.175	0	0
30.15	27.275	0	0
30.15	27.375	0	0
30.15	27.475	0	0
30.15	27.575	0	0
30.15	27.675	0	0
30.15	27.775	0	0
30.15	27.875	0	0
30.15	27.975	0	0
30.15	28.075	0	0
30.15	28.175	0	0
30.15	28.275	0	0
30.15	28.375	0	0
30.15	28.475	0	0
30.15	28.575	0	0
30.15	28.675	0	0
30.15	28.775	0	0
30.15	28.875	0	0
30.15	28.975	0	0
30.15	29.075	13	0.13541667
30.15	29.175	1544	16.083333
30.15	29.275	14202	147.9375
30.15	29.375	47000	489.58333
30.15	29.475	93267	971.53125
30.15	29.575	1.47213e+05	1533.4688
30.15	29.675	2.09393e+05	2181.1771
30.15	29.775	2.5977e+05	2705.9375
30.15	29.875	2.88506e+05	3005.2708
30.15	29.975	3.04431e+05	3171.1562
30.15	30.075	3.10498e+05	3234.3542
30.15	30.175	3.08608e+05	3214.6667
30.15	30.275	2.99378e+05	3118.5208
30.15	30.375	2.80025e+05	2916.9271
30.15	30.475	2.49124e+05	2595.0417
30.15	30.575	1.99245e+05	2075.4688
30.15	30.675	1.41254e+05	1471.3958
30.15	30.775	91509	953.21875
30.15	30.875	51759	539.15625
30.15	30.975	20742	216.0625
30.15	31.075	4478	46.645833
30.15	31.175	259	2.6979167
30.15	31.275	0	0
30.15	31.375	0	0
30.15	31.475	0	0
30.15	31.575	0	0
30.15	31.675	0	0
30.15	31.775	0	0
30.15	31.875	0	0
30.15	31.975	0	0
30.15	32.075	0	0
30.15	32.175	0	0
30.15	32.275	0	0
30.15	32.375	0	0
30.15	32.475	0	0
30.15	32.575	0	0
30.15	32.675	0	0
30.15	32.775	0	0
30.15	32.875	0	0
30.15	32.975	0	0
30.15	33.075	0	0
30.15	33.175	0	0
30.15	33.275	0	0
30.15	33.375	0	0
30.15	33.475	0	0
30.15	33.575	0	0
30.15	33.675	0	0
30.15	33.775	0	0
30.15	33.875	0	0
30.15	33.975	0	0
30.15	34.075	0	0
30.15	34.175	0	0
30.15	34.275	0	0
30.15	34.375	0	0
30.15	34.475	0	0
30.15	34.575	0	0
30.15	34.675	0	0
30.15	34.775	0	0
30.15	34.875	0	0
30.15	34.975	0	0
30.15	35.075	0	0
30.15	35.175	0	0
30.15	35.275	0	0
30.15	35.375	0	0
30.15	35.475	0	0
30.15	35.575	0	0
30.15	35.675	0	0
30.15	35.775	0	0
30.15	35.875	0	0
30.15	35.975	0	0
30.15	36.075	0	0
30.15	36.175	0	0
30.15	36.275	0	0
30.15	36.375	0	0
30.15	36.475	0	0
30.15	36.575	0	0
30.15	36.675	0	0
30.15	36.775	0	0
30.15	36.875	0	0
30.15	36.975	0	0
30.15	37.075	0	0
30.15	37.175	0	0
30.15	37.275	0	0
30.15	37.375	0	0
30.15	37.475	0	0
30.15	37.575	0	0
30.15	37.675	0	0
30.15	37.775	0	0
30.15	37.875	0	0
30.15	37.975	0	0
30.15	38.075	0	0
30.15	38.175	0	0
30.15	38.275	0	0
30.15	38.375	0	0
30.15	38.475	0	0
30.15	38.575	0	0
30.15	38.675	0	0
30.15	38.775	0	0
30.15	38.875	0	0
30.15	38.975	0	0
30.15	39.075	0	0
30.15	39.175	0	0
30.15	39.275	0	0
30.15	39.375	0	0
30.15	39.475	0	0
30.15	39.575	0	0
30.15	39.675	0	0
30.15	39.775	0	0
30.15	39.875	0	0
30.15	39.975	0	0
30.25	20.075	0	0
30.25	20.175	0	0
30.25	20.275	0	0
30.25	20.375	0	0
30.25	20.475	0	0
30.25	20.575	0	0
30.25	20.675	0	0
30.25	20.775	0	0
30.25	20.875	0	0
30.25	20.975	0	0
30.25	21.075	0	0
30.25	21.175	0	0
30.25	21.275	0	0
30.25	21.375	0	0
30.25	21.475	0	0
30.25	21.575	0	0
30.25	21.675	0	0
30.25	21.775	0	0
30.25	21.875	0	0
30.25	21.975	0	0
30.25	22.075	0	0
30.25	22.175	0	0
30.25	22.275	0	0
30.25	22.375	0	0
30.25	22.475	0	0
30.25	22.575	0	0
30.25	22.675	0	0
30.25	22.775	0	0
30.25	22.875	0	0
30.25	22.975	0	0
30.25	23.075	0	0
30.25	23.175	0	0
30.25	23.275	0	0
30.25	23.375	0	0
30.25	23.475	0	0
30.25	23.575	0	0
30.25	23.675	0	0
30.25	23.775	0	0
30.25	23.875	0	0
30.25	23.975	0	0
30.25	24.075	0	0
30.25	24.175	0	0
30.25	24.275	0	0
30.25	24.375	0	0
30.25	24.475	0	0
30.25	24.575	0	0
30.25	24.675	0	0
30.25	24.775	0	0
30.25	24.875	0	0
30.25	24.975	0	0
30.25	25.075	0	0
30.25	25.175	0	0
30.25	25.275	0	0
30.25	25.375	0	0
30.25	25.475	0	0
30.25	25.575	0	0
30.25	25.675	0	0
30.25	25.775	0	0
30.25	25.875	0	0
30.25	25.975	0	0
30.25	26.075	0	0
30.25	26.175	0	0
30.25	26.275	0	0
30.25	26.375	0	0
30.25	26.475	0	0
30.25	26.575	0	0
30.25	26.675	0	0
30.25	26.775	0	0
30.25	26.875	0	0
30.25	26.975	0	0
30.25	27.075	0	0
30.25	27.175	0	0
30.25	27.275	0	0
30.25	27.375	0	0
30.25	27.475	0	0
30.25	27.575	0	0
30.25	27.675	0	0
30.25	27.775	0	0
30.25	27.875	0	0
30.25	27.975	0	0
30.25	28.075	0	0
30.25	28.175	0	0
30.25	28.275	0	0
30.25	28.375	0	0
30.25	28.475	0	0
30.25	28.575	0	0
30.25	28.675	0	0
30.25	28.775	0	0
30.25	28.875	0	0
30.25	28.975	0	0
30.25	29.075	6	0.0625
30.25	29.175	1122	11.6875
30.25	29.275	13882	144.60417
30.25	29.375	49818	518.9375
30.25	29.475	1.03764e+05	1080.875
30.25	29.575	1.68021e+05	1750.2188
30.25	29.675	2.36996e+05	2468.7083
30.25	29.775	2.87208e+05	2991.75
30.25	29.875	3.14448e+05	3275.5
30.25	29.975	3.30663e+05	3444.4062
30.25	30.075	3.35472e+05	3494.5
30.25	30.175	3.34598e+05	3485.3958
30.25	30.275	3.23621e+05	3371.0521
30.25	30.375	3.02917e+05	3155.3854
30.25	30.475	2.70657e+05	2819.3438
30.25	30.575	2.15796e+05	2247.875
30.25	30.675	1.50633e+05	1569.0938
30.25	30.775	95102	990.64583
30.25	30.875	49126	511.72917
30.25	30.975	17022	177.3125
30.25	31.075	2593	27.010417
30.25	31.175	66	0.6875
30.25	31.275	1	0.010416667
30.25	31.375	0	0
30.25	31.475	0	0
30.25	31.575	0	0
30.25	31.675	0	0
30.25	31.775	0	0
30.25	31.875	0	0
30.25	31.975	0	0
30.25	32.075	0	0
30.25	32.175	0	0
30.25	32.275	0	0
30.25	32.375	0	0
30.25	32.475	0	0
30.25	32.575	0	0
30.25	32.675	0	0
30.25	32.775	0	0
30.25	32.875	0	0
30.25	32.975	0	0
30.25	33.075	0	0
30.25	33.175	0	0
30.25	33.275	0	0
30.25	33.375	0	0
30.25	33.475	0	0
30.25	33.575	0	0
30.25	33.675	0	0
30.25	33.775	0	0
30.25	33.875	0	0
30.25	33.975	0	0
30.25	34.075	0	0
30.25	34.175	0	0
30.25	34.275	0	0
30.25	34.375	0	0
30.25	34.475	0	0
30.25	34.575	0	0
30.25	34.675	0	0
30.25	34.775	0	0
30.25	34.875	0	0
30.25	34.975	0	0
30.25	35.075	0	0
30.25	35.175	0	0
30.25	35.275	0	0
30.25	35.375	0	0
30.25	35.475	0	0
30.25	35.575	0	0
30.25	35.675	0	0
30.25	35.775	0	0
30.25	35.875	0	0
30.25	35.975	0	0
30.25	36.075	0	0
30.25	36.175	0	0
30.25	36.275	0	0
30.25	36.375	0	0
30.25	36.475	0	0
30.25	36.575	0	0
30.25	36.675	0	0
30.25	36.775	0	0
30.25	36.875	0	0
30.25	36.975	0	0
30.25	37.075	0	0
30.25	37.175	0	0
30.25	37.275	0	0
30.25	37.375	0	0
30.25	37.475	0	0
30.25	37.575	0	0
30.25	37.675	0	0
30.25	37.775	0	0
30.25	37.875	0	0
30.25	37.975	0	0
30.25	38.075	0	0
30.25	38.175	0	0
30.25	38.275	0	0
30.25	38.375	0	0
30.25	38.475	0	0
30.25	38.575	0	0
30.25	38.675	0	0
30.25	38.775	0	0
30.25	38.875	0	0
30.25	38.975	0	0
30.25	39.075	0	0
30.25	39.175	0	0
30.25	39.275	0	0
30.25	39.375	0	0
30.25	39.475	0	0
30.25	39.575	0	0
30.25	39.675	0	0
30.25	39.775	0	0
30.25	39.875	0	0
30.25	39.975	0	0
30.35	20.075	0	0
30.35	20.175	0	0
30.35	20.275	0	0
30.35	20.375	0	0
30.35	20.475	0	0
30.35	20.575	0	0
30.35	20.675	0	0
30.35	20.775	0	0
30.35	20.875	0	0
30.35	20.975	0	0
30.35	21.075	0	0
30.35	21.175	0	0
30.35	21.275	0	0
30.35	21.375	0	0
30.35	21.475	0	0
30.35	21.575	0	0
30.35	21.675	0	0
30.35	21.775	0	0
30.35	21.875	0	0
30.35	21.975	0	0
30.35	22.075	0	0
30.35	22.175	0	0
30.35	22.275	0	0
30.35	22.375	0	0
30.35	22.475	0	0
30.35	22.575	0	0
30.35	22.675	0	0
30.35	22.775	0	0
30.35	22.875	0	0
30.35	22.975	0	0
30.35	23.075	0	0
30.35	23.175	0	0
30.35	23.275	0	0
30.35	23.375	0	0
30.35	23.475	0	0
30.35	23.575	0	0
30.35	23.675	0	0
30.35	23.775	0	0
30.35	23.875	0	0
30.35	23.975	0	0
30.35	24.075	0	0
30.35	24.175	0	0
30.35	24.275	0	0
30.35	24.375	0	0
30.35	24.475	0	0
30.35	24.575	0	0
30.35	24.675	0	0
30.35	24.775	0	0
30.35	24.875	0	0
30.35	24.975	0	0
30.35	25.075	0	0
30.35	25.175	0	0
30.35	25.275	0	0
30.35	25.375	0	0
30.35	25.475	0	0
30.35	25.575	0	0
30.35	25.675	0	0
30.35	25.775	0	0
30.35	25.875	0	0
30.35	25.975	0	0
30.35	26.075	0	0
30.35	26.175	0	0
30.35	26.275	0	0
30.35	26.375	0	0
30.35	26.475	0	0
30.35	26.575	0	0
30.35	26.675	0	0
30.35	26.775	0	0
30.35	26.875	0	0
